WazaId	ChargeFrame	AttackLoopFrame	SpawnOrigin	SpawnLocator	SpawnOffsetX	SpawnOffsetY	SpawnOffsetZ	ShotDirection	CorrectTargetType	ImpactMotionSpeed	PlayWazaMoveType	WazaRangeMin	WazaRangeMax	HeightTolerance	EffectiveRange	MinShootNum	MaxShootNum	HitPer	WazaRecastTime	EffectTime	EffectValue	AddMegaPowerValue	PlayedMotionSpeed	OverwriteBulletId1	ReplaceBulletId1	OverwriteBulletId2	ReplaceBulletId2	OverwriteBulletId3	ReplaceBulletId3	OverwriteBulletId4	ReplaceBulletId4	OverwriteBulletId5	ReplaceBulletId5	BulletCorrectScale
1705	35	60	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	19	1	1	100	10	15	0	0	1	2449	2273	0	0	0	0	0	0	0	0	1.7
1706	10	20	0	eff_front01	0	0	0.3	0	0	2	1	0.5	2	2	99	1	1	100	8	18	0	0	1	2785	309	2987	2878	0	0	0	0	0	0	1.3
1708	20	15	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	7	18	0	0	1	2450	2274	2510	2331	0	0	0	0	0	0	1.3
1712	20	15	6	origin	0	0	0	0	0	1	1	0.5	8	0	7	1	1	100	15	18	0	0	1	2451	2275	0	0	0	0	0	0	0	0	1.3
4033	20	15	6	origin	0	0	0	0	0	1	1	0.5	8	0	99	1	1	100	15	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1721	10	15	4	origin	0	0	3	0	0	1	1	0.5	3	0	99	1	1	100	10	0	0	0	1	2452	311	2512	2333	0	0	0	0	0	0	1.5
1742	10	45	0	eff_center01	0	0	0	0	0	1	1	0.5	2	0	99	2	2	100	10	0	0	0	1	2453	2276	0	0	0	0	0	0	0	0	1.1
1753	1	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	10	0	0	0	1	2454	2277	2514	2335	0	0	0	0	0	0	1.2
1783	10	20	0	origin	0	0	0	0	0	1	1	0	6	0	5	1	1	100	15	18	0	0	1	2455	2278	2515	2336	2575	2396	0	0	0	0	1.2
1786	12	30	0	origin	0	0	0	0	0	1	1	0.5	2	2	5	1	1	100	8	0	0	0	1	2456	2279	0	0	0	0	0	0	0	0	1.4
1794	35	20	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	20	0	0	0	1	2457	2280	2517	2338	0	0	0	0	0	0	1.2
1796	35	45	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	1	1	100	20	0	0	0	1	2458	314	0	0	0	0	0	0	0	0	1.3
1799	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	12	6	6	100	6	18	0	0	1	2459	2281	2519	2340	0	0	0	0	0	0	1
1800	50	45	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	19	1	1	100	12	0	0	0	1	2460	315	0	0	0	0	0	0	0	0	1.3
1813	10	33	0	origin	0	0	0	0	0	1	1	0.5	1.5	2	99	3	3	100	10	0	0	0	1	2786	2753	2990	2881	2991	2882	0	0	0	0	1.3
1814	10	15	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	2	2	100	6	0	0	0	1	2461	2282	2521	2342	2581	2402	0	0	0	0	1.3
1815	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	7	1	1	100	7	0	0	0	1	2462	2283	2522	2343	0	0	0	0	0	0	1.5
1830	10	20	4	origin	0	0	2	0	0	1	1	0.5	1.5	2	99	1	1	100	10	0	0	0	1	2463	2284	2523	2344	2583	2404	3053	3052	0	0	1.3
4037	30	30	1	origin	0	0	0	2	0	1	3	0.5	99	0	99	1	1	100	10	0	0	0	1	607	247	1755	1752	0	0	0	0	0	0	1.3
1839	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2	0	7	1	1	100	8	0	0	0	1	2464	2285	0	0	0	0	0	0	0	0	1.4
1854	1	20	0	eff_front01	0	0	1	0	0	1	1	0.5	1.5	0	99	1	1	100	8	0	0	0	1	2525	2346	3018	3008	3020	3010	0	0	0	0	1.3
1856	20	30	1	origin	0	5	0	2	1	1	3	1	99	0	99	1	1	100	8	18	0	0	1	2466	2287	3021	3011	3022	3012	3023	3013	0	0	1.5
1858	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	14	1	1	100	12	33	0	0	1	2467	2288	2527	2348	0	0	0	0	0	0	1.4
1862	15	19	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	12	0	0	0	1	2468	2289	2528	2349	0	0	0	0	0	0	1.2
1864	20	30	1	eff_center01	0	7	0	0	0	1	3	1	99	0	99	1	1	100	8	0	0	0	1	2469	2290	2529	2350	0	0	0	0	0	0	1.2
4002	0	0	0		0	0	0	2	0	0	0	0	99	0	99	1	1	100	0	0	0	0	0	2589	2410	0	0	0	0	0	0	0	0	1.2
1866	10	20	0	eff_center01	0	0	0	0	0	1	1	0.5	1	2	99	1	1	100	6	18	0	0	1	2470	2291	0	0	0	0	0	0	0	0	1.4
1874	15	15	0	origin	0	0	0	0	0	1	1	0.5	2	0	7	1	1	100	10	15	0	0	1	2471	2292	0	0	0	0	0	0	0	0	1.3
1880	1	0	4	eff_rangeattack02	0	0	0	0	0	1	0	0.5	3	2	99	1	1	100	10	0	0	0	1	2472	2293	0	0	0	0	0	0	0	0	1
1885	20	18	0	origin	0	0	0	0	0	1	1	0	6	0	5	1	1	100	6	11	0	0	1	2787	2754	2993	2884	0	0	0	0	0	0	1.3
1886	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	25	1	1	100	7	11	0	0	1	2788	2755	2996	2887	0	0	0	0	0	0	1.3
1889	1	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	0	99	1	1	100	8	0	0	0	1	2473	2294	2533	2354	2729	2726	2731	2728	0	0	1.3
1890	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	1	1	100	12	15	0	0	1	2474	2295	0	0	0	0	0	0	0	0	2
1891	15	25	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	1	1	100	9	0	0	0	1	2475	2296	2535	2356	0	0	0	0	0	0	1.3
1893	15	0	0	origin	0	0	2	0	0	1	1	0.5	2	0	99	1	1	100	25	0	0	0	1	2476	2297	2536	2357	2596	2417	0	0	0	0	1.3
